"period"	"subject"	"perc_stock"	"condition"
119	"ld7"	0.760004349717268	"Shock description"
120	"ld7"	1	"Shock description"
121	"ld7"	1	"Shock description"
122	"ld7"	1	"Shock description"
123	"ld7"	1	"Shock description"
124	"ld7"	1	"Shock description"
125	"ld7"	1	"Shock description"
126	"ld7"	0.12997000692148	"Shock description"
127	"ld7"	0.5	"Shock description"
128	"ld7"	1	"Shock description"
129	"ld7"	1	"Shock description"
130	"ld7"	0	"Shock description"
131	"ld7"	1	"Shock description"
132	"ld7"	0.360014422210204	"Shock description"
133	"ld7"	0.36001872659176	"Shock description"
134	"ld7"	0.189998123475324	"Shock description"
135	"ld7"	1	"Shock description"
136	"ld7"	1	"Shock description"
137	"ld7"	1	"Shock description"
138	"ld7"	1	"Shock description"
139	"ld7"	1	"Shock description"
140	"ld7"	1	"Shock description"
141	"ld7"	1	"Shock description"
142	"ld7"	1	"Shock description"
143	"ld7"	1	"Shock description"
144	"ld7"	1	"Shock description"
145	"ld7"	1	"Shock description"
146	"ld7"	1	"Shock description"
147	"ld7"	0.169969132729264	"Shock description"
148	"ld7"	0	"Shock description"
149	"ld7"	0	"Shock description"
150	"ld7"	1	"Shock description"
151	"ld7"	0.5	"Shock description"
152	"ld7"	0.5	"Shock description"
153	"ld7"	0.5	"Shock description"
154	"ld7"	0.179968203497615	"Shock description"
155	"ld7"	0.179963686852505	"Shock description"
156	"ld7"	0.180004361098997	"Shock description"
157	"ld7"	0	"Shock description"
158	"ld7"	0.510004446420631	"Shock description"
159	"ld7"	0.0800182377749915	"Shock description"
160	"ld7"	0.0799864620938628	"Shock description"
161	"ld7"	1	"Shock description"
162	"ld7"	1	"Shock description"
163	"ld7"	1	"Shock description"
164	"ld7"	1	"Shock description"
165	"ld7"	1	"Shock description"
166	"ld7"	0	"Shock description"
167	"ld7"	0	"Shock description"
168	"ld7"	1	"Shock description"
169	"ld7"	1	"Shock description"
170	"ld7"	1	"Shock description"
171	"ld7"	1	"Shock description"
172	"ld7"	1	"Shock description"
1	"ld71"	NA	"Shock description"
2	"ld71"	NA	"Shock description"
3	"ld71"	NA	"Shock description"
4	"ld71"	NA	"Shock description"
5	"ld71"	NA	"Shock description"
6	"ld71"	NA	"Shock description"
7	"ld71"	NA	"Shock description"
8	"ld71"	NA	"Shock description"
9	"ld71"	NA	"Shock description"
10	"ld71"	NA	"Shock description"
11	"ld71"	NA	"Shock description"
12	"ld71"	NA	"Shock description"
13	"ld71"	NA	"Shock description"
14	"ld71"	NA	"Shock description"
15	"ld71"	NA	"Shock description"
16	"ld71"	NA	"Shock description"
17	"ld71"	NA	"Shock description"
18	"ld71"	NA	"Shock description"
19	"ld71"	NA	"Shock description"
20	"ld71"	NA	"Shock description"
21	"ld71"	NA	"Shock description"
22	"ld71"	NA	"Shock description"
23	"ld71"	NA	"Shock description"
24	"ld71"	NA	"Shock description"
25	"ld71"	NA	"Shock description"
26	"ld71"	NA	"Shock description"
27	"ld71"	NA	"Shock description"
28	"ld71"	NA	"Shock description"
29	"ld71"	NA	"Shock description"
30	"ld71"	NA	"Shock description"
31	"ld71"	NA	"Shock description"
32	"ld71"	NA	"Shock description"
33	"ld71"	NA	"Shock description"
34	"ld71"	NA	"Shock description"
35	"ld71"	NA	"Shock description"
36	"ld71"	NA	"Shock description"
37	"ld71"	NA	"Shock description"
38	"ld71"	NA	"Shock description"
39	"ld71"	NA	"Shock description"
40	"ld71"	NA	"Shock description"
41	"ld71"	NA	"Shock description"
42	"ld71"	NA	"Shock description"
43	"ld71"	NA	"Shock description"
44	"ld71"	NA	"Shock description"
45	"ld71"	NA	"Shock description"
46	"ld71"	NA	"Shock description"
47	"ld71"	NA	"Shock description"
48	"ld71"	NA	"Shock description"
49	"ld71"	NA	"Shock description"
50	"ld71"	NA	"Shock description"
51	"ld71"	NA	"Shock description"
52	"ld71"	NA	"Shock description"
53	"ld71"	NA	"Shock description"
54	"ld71"	NA	"Shock description"
55	"ld71"	NA	"Shock description"
56	"ld71"	NA	"Shock description"
57	"ld71"	NA	"Shock description"
58	"ld71"	NA	"Shock description"
59	"ld71"	NA	"Shock description"
60	"ld71"	NA	"Shock description"
61	"ld71"	NA	"Shock description"
62	"ld71"	NA	"Shock description"
63	"ld71"	NA	"Shock description"
64	"ld71"	NA	"Shock description"
65	"ld71"	NA	"Shock description"
66	"ld71"	NA	"Shock description"
67	"ld71"	NA	"Shock description"
68	"ld71"	NA	"Shock description"
69	"ld71"	NA	"Shock description"
70	"ld71"	NA	"Shock description"
71	"ld71"	NA	"Shock description"
72	"ld71"	NA	"Shock description"
73	"ld71"	NA	"Shock description"
74	"ld71"	NA	"Shock description"
75	"ld71"	NA	"Shock description"
76	"ld71"	NA	"Shock description"
77	"ld71"	NA	"Shock description"
78	"ld71"	NA	"Shock description"
79	"ld71"	NA	"Shock description"
80	"ld71"	NA	"Shock description"
81	"ld71"	NA	"Shock description"
82	"ld71"	NA	"Shock description"
83	"ld71"	NA	"Shock description"
84	"ld71"	NA	"Shock description"
85	"ld71"	NA	"Shock description"
86	"ld71"	NA	"Shock description"
87	"ld71"	NA	"Shock description"
88	"ld71"	NA	"Shock description"
89	"ld71"	NA	"Shock description"
90	"ld71"	NA	"Shock description"
91	"ld71"	NA	"Shock description"
92	"ld71"	NA	"Shock description"
93	"ld71"	NA	"Shock description"
94	"ld71"	NA	"Shock description"
95	"ld71"	NA	"Shock description"
96	"ld71"	NA	"Shock description"
97	"ld71"	NA	"Shock description"
98	"ld71"	NA	"Shock description"
99	"ld71"	NA	"Shock description"
100	"ld71"	0.1	"Shock description"
101	"ld71"	0.230000988826263	"Shock description"
102	"ld71"	0.30999703352121	"Shock description"
103	"ld71"	0.490015974440895	"Shock description"
104	"ld71"	0.159961685823755	"Shock description"
105	"ld71"	0.160042507970244	"Shock description"
106	"ld71"	0.340006355258977	"Shock description"
107	"ld71"	0.339995769881557	"Shock description"
108	"ld71"	0.34	"Shock description"
109	"ld71"	0	"Shock description"
110	"ld71"	0.460022933388929	"Shock description"
111	"ld71"	0.459983239053006	"Shock description"
112	"ld71"	0.459974720876343	"Shock description"
113	"ld71"	0.53999350579067	"Shock description"
114	"ld71"	0.5	"Shock description"
115	"ld71"	0.61002886002886	"Shock description"
116	"ld71"	0.609991752091434	"Shock description"
117	"ld71"	0	"Shock description"
118	"ld71"	0.0800494132180358	"Shock description"
119	"ld71"	0.490036900369004	"Shock description"
120	"ld71"	0.490014835102134	"Shock description"
121	"ld71"	0.0699933020763563	"Shock description"
122	"ld71"	0.0999666777740753	"Shock description"
123	"ld71"	0.210041657531243	"Shock description"
124	"ld71"	0.0799653266876151	"Shock description"
125	"ld71"	0.239974126778784	"Shock description"
126	"ld71"	0.0600216684723727	"Shock description"
127	"ld71"	0.220015113893987	"Shock description"
128	"ld71"	0.219995713673382	"Shock description"
129	"ld71"	0.0899880161237608	"Shock description"
130	"ld71"	0.0500327725584444	"Shock description"
131	"ld71"	0.14	"Shock description"
132	"ld71"	0.17996511881404	"Shock description"
133	"ld71"	0	"Shock description"
134	"ld71"	0	"Shock description"
135	"ld71"	0.169977924944812	"Shock description"
136	"ld71"	0.0999667884423779	"Shock description"
137	"ld71"	0.269984584893195	"Shock description"
138	"ld71"	0.0700185407350856	"Shock description"
139	"ld71"	0.0500109914266872	"Shock description"
140	"ld71"	0.51000109301563	"Shock description"
141	"ld71"	0.240008326394671	"Shock description"
142	"ld71"	0	"Shock description"
143	"ld71"	0.189958592132505	"Shock description"
144	"ld71"	0.189991779695849	"Shock description"
145	"ld71"	0.0499845089331819	"Shock description"
146	"ld71"	0.279971136996186	"Shock description"
147	"ld71"	0.280016792611251	"Shock description"
148	"ld71"	0.0500430477830392	"Shock description"
149	"ld71"	0.539982803095443	"Shock description"
150	"ld71"	0.100041858518208	"Shock description"
151	"ld71"	0.459987397605545	"Shock description"
152	"ld71"	0.209983326385994	"Shock description"
153	"ld71"	0	"Shock description"
154	"ld71"	0.110025974025974	"Shock description"
155	"ld71"	0	"Shock description"
156	"ld71"	0.050031204493447	"Shock description"
157	"ld71"	0	"Shock description"
158	"ld71"	0.38001458789205	"Shock description"
159	"ld71"	0.139961799660441	"Shock description"
160	"ld71"	0.279987472596304	"Shock description"
161	"ld71"	0.16	"Shock description"
162	"ld71"	0.0299579357751103	"Shock description"
163	"ld71"	0.0299774913034582	"Shock description"
164	"ld71"	0.149994901600897	"Shock description"
165	"ld71"	0.0400486667342594	"Shock description"
166	"ld71"	0.0399797570850202	"Shock description"
167	"ld71"	0.0300333704115684	"Shock description"
168	"ld71"	0.0999899305205921	"Shock description"
169	"ld71"	0.180026149049583	"Shock description"
170	"ld71"	0.289981711034343	"Shock description"
171	"ld71"	0.0399762517316446	"Shock description"
172	"ld71"	0.019952587909917	"Shock description"
1	"ld75"	NA	"Shock description"
2	"ld75"	NA	"Shock description"
3	"ld75"	NA	"Shock description"
4	"ld75"	NA	"Shock description"
5	"ld75"	NA	"Shock description"
6	"ld75"	NA	"Shock description"
7	"ld75"	NA	"Shock description"
8	"ld75"	NA	"Shock description"
9	"ld75"	NA	"Shock description"
10	"ld75"	NA	"Shock description"
11	"ld75"	NA	"Shock description"
12	"ld75"	NA	"Shock description"
13	"ld75"	NA	"Shock description"
14	"ld75"	NA	"Shock description"
15	"ld75"	NA	"Shock description"
16	"ld75"	NA	"Shock description"
17	"ld75"	NA	"Shock description"
18	"ld75"	NA	"Shock description"
19	"ld75"	NA	"Shock description"
20	"ld75"	NA	"Shock description"
21	"ld75"	NA	"Shock description"
22	"ld75"	NA	"Shock description"
23	"ld75"	NA	"Shock description"
24	"ld75"	NA	"Shock description"
25	"ld75"	NA	"Shock description"
26	"ld75"	NA	"Shock description"
27	"ld75"	NA	"Shock description"
28	"ld75"	NA	"Shock description"
29	"ld75"	NA	"Shock description"
30	"ld75"	NA	"Shock description"
31	"ld75"	NA	"Shock description"
32	"ld75"	NA	"Shock description"
33	"ld75"	NA	"Shock description"
34	"ld75"	NA	"Shock description"
35	"ld75"	NA	"Shock description"
36	"ld75"	NA	"Shock description"
37	"ld75"	NA	"Shock description"
38	"ld75"	NA	"Shock description"
39	"ld75"	NA	"Shock description"
40	"ld75"	NA	"Shock description"
41	"ld75"	NA	"Shock description"
42	"ld75"	NA	"Shock description"
43	"ld75"	NA	"Shock description"
44	"ld75"	NA	"Shock description"
45	"ld75"	NA	"Shock description"
46	"ld75"	NA	"Shock description"
47	"ld75"	NA	"Shock description"
48	"ld75"	NA	"Shock description"
49	"ld75"	NA	"Shock description"
50	"ld75"	NA	"Shock description"
51	"ld75"	NA	"Shock description"
52	"ld75"	NA	"Shock description"
53	"ld75"	NA	"Shock description"
54	"ld75"	NA	"Shock description"
55	"ld75"	NA	"Shock description"
56	"ld75"	NA	"Shock description"
57	"ld75"	NA	"Shock description"
58	"ld75"	NA	"Shock description"
59	"ld75"	NA	"Shock description"
60	"ld75"	NA	"Shock description"
61	"ld75"	NA	"Shock description"
62	"ld75"	NA	"Shock description"
63	"ld75"	NA	"Shock description"
64	"ld75"	NA	"Shock description"
65	"ld75"	NA	"Shock description"
66	"ld75"	NA	"Shock description"
67	"ld75"	NA	"Shock description"
68	"ld75"	NA	"Shock description"
69	"ld75"	NA	"Shock description"
70	"ld75"	NA	"Shock description"
71	"ld75"	NA	"Shock description"
72	"ld75"	NA	"Shock description"
73	"ld75"	NA	"Shock description"
74	"ld75"	NA	"Shock description"
75	"ld75"	NA	"Shock description"
76	"ld75"	NA	"Shock description"
77	"ld75"	NA	"Shock description"
78	"ld75"	NA	"Shock description"
79	"ld75"	NA	"Shock description"
80	"ld75"	NA	"Shock description"
81	"ld75"	NA	"Shock description"
82	"ld75"	NA	"Shock description"
83	"ld75"	NA	"Shock description"
84	"ld75"	NA	"Shock description"
85	"ld75"	NA	"Shock description"
86	"ld75"	NA	"Shock description"
87	"ld75"	NA	"Shock description"
88	"ld75"	NA	"Shock description"
89	"ld75"	NA	"Shock description"
90	"ld75"	NA	"Shock description"
91	"ld75"	NA	"Shock description"
92	"ld75"	NA	"Shock description"
93	"ld75"	NA	"Shock description"
94	"ld75"	NA	"Shock description"
95	"ld75"	NA	"Shock description"
96	"ld75"	NA	"Shock description"
97	"ld75"	NA	"Shock description"
98	"ld75"	NA	"Shock description"
99	"ld75"	NA	"Shock description"
100	"ld75"	0.5	"Shock description"
101	"ld75"	0.129981840772245	"Shock description"
102	"ld75"	0	"Shock description"
103	"ld75"	0	"Shock description"
104	"ld75"	0.189987650802698	"Shock description"
105	"ld75"	0.289970585444539	"Shock description"
106	"ld75"	0.519988658916927	"Shock description"
107	"ld75"	0.520011327166321	"Shock description"
108	"ld75"	0.519996305532465	"Shock description"
109	"ld75"	0.0500046472720513	"Shock description"
110	"ld75"	0.0199571015574	"Shock description"
111	"ld75"	0.0200074446305602	"Shock description"
112	"ld75"	0	"Shock description"
113	"ld75"	0	"Shock description"
114	"ld75"	0	"Shock description"
115	"ld75"	0.1	"Shock description"
116	"ld75"	0.3	"Shock description"
117	"ld75"	0	"Shock description"
118	"ld75"	0	"Shock description"
119	"ld75"	0.509985069055618	"Shock description"
120	"ld75"	0.24997842037117	"Shock description"
121	"ld75"	0.250021311056176	"Shock description"
122	"ld75"	0.309987357774968	"Shock description"
123	"ld75"	0.310002441604948	"Shock description"
124	"ld75"	0.310002402498599	"Shock description"
125	"ld75"	0.400015820281601	"Shock description"
126	"ld75"	0	"Shock description"
127	"ld75"	0.220007971303308	"Shock description"
128	"ld75"	0.359996835192658	"Shock description"
129	"ld75"	0	"Shock description"
130	"ld75"	0	"Shock description"
131	"ld75"	0.239974074374139	"Shock description"
132	"ld75"	0.0400358773646445	"Shock description"
133	"ld75"	0	"Shock description"
134	"ld75"	0	"Shock description"
135	"ld75"	0.199983741159255	"Shock description"
136	"ld75"	0.0199951032400229	"Shock description"
137	"ld75"	0.279983726606998	"Shock description"
138	"ld75"	0.509991941982272	"Shock description"
139	"ld75"	0.14000520788126	"Shock description"
140	"ld75"	0.140012018198987	"Shock description"
141	"ld75"	0.369991546914624	"Shock description"
142	"ld75"	0.370017696132131	"Shock description"
143	"ld75"	0.04	"Shock description"
144	"ld75"	0.25	"Shock description"
145	"ld75"	0	"Shock description"
146	"ld75"	0.0399727844871577	"Shock description"
147	"ld75"	0	"Shock description"
148	"ld75"	0	"Shock description"
149	"ld75"	0	"Shock description"
150	"ld75"	0	"Shock description"
151	"ld75"	0	"Shock description"
152	"ld75"	0.0299974792034283	"Shock description"
153	"ld75"	0.0600268276324614	"Shock description"
154	"ld75"	0	"Shock description"
155	"ld75"	0	"Shock description"
156	"ld75"	0	"Shock description"
157	"ld75"	0	"Shock description"
158	"ld75"	0.110006626905235	"Shock description"
159	"ld75"	0.109965921369795	"Shock description"
160	"ld75"	0.170029527559055	"Shock description"
161	"ld75"	0.229974790599333	"Shock description"
162	"ld75"	0.229991915925627	"Shock description"
163	"ld75"	0.22998310131166	"Shock description"
164	"ld75"	0.310011966493817	"Shock description"
165	"ld75"	0.309984979049727	"Shock description"
166	"ld75"	0.0299785867237687	"Shock description"
167	"ld75"	0	"Shock description"
168	"ld75"	0.0399778778541518	"Shock description"
169	"ld75"	0.159990537770068	"Shock description"
170	"ld75"	0.0400095450206809	"Shock description"
171	"ld75"	0.320022141388581	"Shock description"
172	"ld75"	0.180014286848163	"Shock description"
1	"ld79"	NA	"Shock description"
2	"ld79"	NA	"Shock description"
3	"ld79"	NA	"Shock description"
4	"ld79"	NA	"Shock description"
5	"ld79"	NA	"Shock description"
6	"ld79"	NA	"Shock description"
7	"ld79"	NA	"Shock description"
8	"ld79"	NA	"Shock description"
9	"ld79"	NA	"Shock description"
10	"ld79"	NA	"Shock description"
11	"ld79"	NA	"Shock description"
12	"ld79"	NA	"Shock description"
13	"ld79"	NA	"Shock description"
14	"ld79"	NA	"Shock description"
15	"ld79"	NA	"Shock description"
16	"ld79"	NA	"Shock description"
17	"ld79"	NA	"Shock description"
18	"ld79"	NA	"Shock description"
19	"ld79"	NA	"Shock description"
20	"ld79"	NA	"Shock description"
21	"ld79"	NA	"Shock description"
22	"ld79"	NA	"Shock description"
23	"ld79"	NA	"Shock description"
24	"ld79"	NA	"Shock description"
25	"ld79"	NA	"Shock description"
26	"ld79"	NA	"Shock description"
27	"ld79"	NA	"Shock description"
28	"ld79"	NA	"Shock description"
29	"ld79"	NA	"Shock description"
30	"ld79"	NA	"Shock description"
31	"ld79"	NA	"Shock description"
32	"ld79"	NA	"Shock description"
33	"ld79"	NA	"Shock description"
34	"ld79"	NA	"Shock description"
35	"ld79"	NA	"Shock description"
36	"ld79"	NA	"Shock description"
37	"ld79"	NA	"Shock description"
38	"ld79"	NA	"Shock description"
39	"ld79"	NA	"Shock description"
40	"ld79"	NA	"Shock description"
41	"ld79"	NA	"Shock description"
42	"ld79"	NA	"Shock description"
43	"ld79"	NA	"Shock description"
44	"ld79"	NA	"Shock description"
45	"ld79"	NA	"Shock description"
46	"ld79"	NA	"Shock description"
47	"ld79"	NA	"Shock description"
48	"ld79"	NA	"Shock description"
49	"ld79"	NA	"Shock description"
50	"ld79"	NA	"Shock description"
51	"ld79"	NA	"Shock description"
52	"ld79"	NA	"Shock description"
53	"ld79"	NA	"Shock description"
54	"ld79"	NA	"Shock description"
55	"ld79"	NA	"Shock description"
56	"ld79"	NA	"Shock description"
57	"ld79"	NA	"Shock description"
58	"ld79"	NA	"Shock description"
59	"ld79"	NA	"Shock description"
60	"ld79"	NA	"Shock description"
61	"ld79"	NA	"Shock description"
62	"ld79"	NA	"Shock description"
63	"ld79"	NA	"Shock description"
64	"ld79"	NA	"Shock description"
65	"ld79"	NA	"Shock description"
66	"ld79"	NA	"Shock description"
67	"ld79"	NA	"Shock description"
68	"ld79"	NA	"Shock description"
69	"ld79"	NA	"Shock description"
70	"ld79"	NA	"Shock description"
71	"ld79"	NA	"Shock description"
72	"ld79"	NA	"Shock description"
73	"ld79"	NA	"Shock description"
74	"ld79"	NA	"Shock description"
75	"ld79"	NA	"Shock description"
76	"ld79"	NA	"Shock description"
77	"ld79"	NA	"Shock description"
78	"ld79"	NA	"Shock description"
79	"ld79"	NA	"Shock description"
80	"ld79"	NA	"Shock description"
81	"ld79"	NA	"Shock description"
82	"ld79"	NA	"Shock description"
83	"ld79"	NA	"Shock description"
84	"ld79"	NA	"Shock description"
85	"ld79"	NA	"Shock description"
86	"ld79"	NA	"Shock description"
87	"ld79"	NA	"Shock description"
88	"ld79"	NA	"Shock description"
89	"ld79"	NA	"Shock description"
90	"ld79"	NA	"Shock description"
91	"ld79"	NA	"Shock description"
92	"ld79"	NA	"Shock description"
93	"ld79"	NA	"Shock description"
94	"ld79"	NA	"Shock description"
95	"ld79"	NA	"Shock description"
96	"ld79"	NA	"Shock description"
97	"ld79"	NA	"Shock description"
98	"ld79"	NA	"Shock description"
99	"ld79"	NA	"Shock description"
100	"ld79"	0.69	"Shock description"
101	"ld79"	0.5	"Shock description"
102	"ld79"	0.61	"Shock description"
103	"ld79"	0.61000771307366	"Shock description"
104	"ld79"	0.470004180602007	"Shock description"
105	"ld79"	0.620018826482586	"Shock description"
106	"ld79"	0.510036401456058	"Shock description"
107	"ld79"	0.590007271216371	"Shock description"
108	"ld79"	0.609956402717226	"Shock description"
109	"ld79"	0.560028609379789	"Shock description"
110	"ld79"	0.77995856504198	"Shock description"
111	"ld79"	0.449988984357788	"Shock description"
112	"ld79"	0.569988925802879	"Shock description"
113	"ld79"	0.509972489683631	"Shock description"
114	"ld79"	0.369984954864594	"Shock description"
115	"ld79"	0.349993689259119	"Shock description"
116	"ld79"	0.409968847352025	"Shock description"
117	"ld79"	0.21003861003861	"Shock description"
118	"ld79"	0.510032786885246	"Shock description"
119	"ld79"	0.549980602612182	"Shock description"
120	"ld79"	0.610014272121789	"Shock description"
121	"ld79"	0.510017371163868	"Shock description"
122	"ld79"	0.520022688598979	"Shock description"
123	"ld79"	0.739974265494317	"Shock description"
124	"ld79"	0.5	"Shock description"
125	"ld79"	0.5	"Shock description"
126	"ld79"	0	"Shock description"
127	"ld79"	0.460012335526316	"Shock description"
128	"ld79"	0.539983762938908	"Shock description"
129	"ld79"	0	"Shock description"
130	"ld79"	0	"Shock description"
131	"ld79"	0.430049625171576	"Shock description"
132	"ld79"	0	"Shock description"
133	"ld79"	0	"Shock description"
134	"ld79"	0	"Shock description"
135	"ld79"	0.589991500212495	"Shock description"
136	"ld79"	0.540023765798855	"Shock description"
137	"ld79"	0.539987271955876	"Shock description"
138	"ld79"	0.540018783262027	"Shock description"
139	"ld79"	0	"Shock description"
140	"ld79"	0.389996620479892	"Shock description"
141	"ld79"	0.390003252737721	"Shock description"
142	"ld79"	0	"Shock description"
143	"ld79"	0	"Shock description"
144	"ld79"	0.0900193590019359	"Shock description"
145	"ld79"	0	"Shock description"
146	"ld79"	0	"Shock description"
147	"ld79"	0	"Shock description"
148	"ld79"	0	"Shock description"
149	"ld79"	0	"Shock description"
150	"ld79"	0	"Shock description"
151	"ld79"	0	"Shock description"
152	"ld79"	0.610029623360135	"Shock description"
153	"ld79"	0	"Shock description"
154	"ld79"	0.619985180480576	"Shock description"
155	"ld79"	0.619980304190831	"Shock description"
156	"ld79"	0	"Shock description"
157	"ld79"	0	"Shock description"
158	"ld79"	0.60997171145686	"Shock description"
159	"ld79"	0.609990277102577	"Shock description"
160	"ld79"	0.610018298261665	"Shock description"
161	"ld79"	0.710012278156044	"Shock description"
162	"ld79"	0.5	"Shock description"
163	"ld79"	0.5	"Shock description"
164	"ld79"	0.689996769678045	"Shock description"
165	"ld79"	0.970040228668219	"Shock description"
166	"ld79"	0.509997849924747	"Shock description"
167	"ld79"	0	"Shock description"
168	"ld79"	0.460034942127102	"Shock description"
169	"ld79"	0.660015349194167	"Shock description"
170	"ld79"	0.659981663992666	"Shock description"
171	"ld79"	0.660021668472373	"Shock description"
172	"ld79"	0.779967159277504	"Shock description"
1	"ld83"	NA	"Shock description"
2	"ld83"	NA	"Shock description"
3	"ld83"	NA	"Shock description"
4	"ld83"	NA	"Shock description"
5	"ld83"	NA	"Shock description"
6	"ld83"	NA	"Shock description"
7	"ld83"	NA	"Shock description"
8	"ld83"	NA	"Shock description"
9	"ld83"	NA	"Shock description"
10	"ld83"	NA	"Shock description"
11	"ld83"	NA	"Shock description"
12	"ld83"	NA	"Shock description"
13	"ld83"	NA	"Shock description"
14	"ld83"	NA	"Shock description"
15	"ld83"	NA	"Shock description"
16	"ld83"	NA	"Shock description"
17	"ld83"	NA	"Shock description"
18	"ld83"	NA	"Shock description"
19	"ld83"	NA	"Shock description"
20	"ld83"	NA	"Shock description"
21	"ld83"	NA	"Shock description"
22	"ld83"	NA	"Shock description"
23	"ld83"	NA	"Shock description"
24	"ld83"	NA	"Shock description"
25	"ld83"	NA	"Shock description"
26	"ld83"	NA	"Shock description"
27	"ld83"	NA	"Shock description"
28	"ld83"	NA	"Shock description"
29	"ld83"	NA	"Shock description"
30	"ld83"	NA	"Shock description"
31	"ld83"	NA	"Shock description"
32	"ld83"	NA	"Shock description"
33	"ld83"	NA	"Shock description"
34	"ld83"	NA	"Shock description"
35	"ld83"	NA	"Shock description"
36	"ld83"	NA	"Shock description"
37	"ld83"	NA	"Shock description"
38	"ld83"	NA	"Shock description"
39	"ld83"	NA	"Shock description"
40	"ld83"	NA	"Shock description"
41	"ld83"	NA	"Shock description"
42	"ld83"	NA	"Shock description"
43	"ld83"	NA	"Shock description"
44	"ld83"	NA	"Shock description"
45	"ld83"	NA	"Shock description"
46	"ld83"	NA	"Shock description"
47	"ld83"	NA	"Shock description"
48	"ld83"	NA	"Shock description"
49	"ld83"	NA	"Shock description"
50	"ld83"	NA	"Shock description"
51	"ld83"	NA	"Shock description"
52	"ld83"	NA	"Shock description"
53	"ld83"	NA	"Shock description"
54	"ld83"	NA	"Shock description"
55	"ld83"	NA	"Shock description"
56	"ld83"	NA	"Shock description"
57	"ld83"	NA	"Shock description"
58	"ld83"	NA	"Shock description"
59	"ld83"	NA	"Shock description"
60	"ld83"	NA	"Shock description"
61	"ld83"	NA	"Shock description"
62	"ld83"	NA	"Shock description"
63	"ld83"	NA	"Shock description"
64	"ld83"	NA	"Shock description"
65	"ld83"	NA	"Shock description"
66	"ld83"	NA	"Shock description"
67	"ld83"	NA	"Shock description"
68	"ld83"	NA	"Shock description"
69	"ld83"	NA	"Shock description"
70	"ld83"	NA	"Shock description"
71	"ld83"	NA	"Shock description"
72	"ld83"	NA	"Shock description"
73	"ld83"	NA	"Shock description"
74	"ld83"	NA	"Shock description"
75	"ld83"	NA	"Shock description"
76	"ld83"	NA	"Shock description"
77	"ld83"	NA	"Shock description"
78	"ld83"	NA	"Shock description"
79	"ld83"	NA	"Shock description"
80	"ld83"	NA	"Shock description"
81	"ld83"	NA	"Shock description"
82	"ld83"	NA	"Shock description"
83	"ld83"	NA	"Shock description"
84	"ld83"	NA	"Shock description"
85	"ld83"	NA	"Shock description"
86	"ld83"	NA	"Shock description"
87	"ld83"	NA	"Shock description"
88	"ld83"	NA	"Shock description"
89	"ld83"	NA	"Shock description"
90	"ld83"	NA	"Shock description"
91	"ld83"	NA	"Shock description"
92	"ld83"	NA	"Shock description"
93	"ld83"	NA	"Shock description"
94	"ld83"	NA	"Shock description"
95	"ld83"	NA	"Shock description"
96	"ld83"	NA	"Shock description"
97	"ld83"	NA	"Shock description"
98	"ld83"	NA	"Shock description"
99	"ld83"	NA	"Shock description"
100	"ld83"	0.39	"Shock description"
101	"ld83"	0.250024114980226	"Shock description"
102	"ld83"	0.389966232513266	"Shock description"
103	"ld83"	0.280003909304144	"Shock description"
104	"ld83"	0.769985832827363	"Shock description"
105	"ld83"	0.770042622285366	"Shock description"
106	"ld83"	0.769990924674801	"Shock description"
107	"ld83"	0.77000604716791	"Shock description"
108	"ld83"	0.769959933548324	"Shock description"
109	"ld83"	0.769998024886431	"Shock description"
110	"ld83"	0.5	"Shock description"
111	"ld83"	0.390031559473283	"Shock description"
112	"ld83"	0.350016391651186	"Shock description"
113	"ld83"	0.319991080388003	"Shock description"
114	"ld83"	0.119967035554509	"Shock description"
115	"ld83"	0.120009421740667	"Shock description"
116	"ld83"	0.859985951767736	"Shock description"
117	"ld83"	0.859982387721726	"Shock description"
118	"ld83"	0.550061804697157	"Shock description"
119	"ld83"	0.69002841293465	"Shock description"
120	"ld83"	0.959975594874924	"Shock description"
121	"ld83"	0.960032817627754	"Shock description"
122	"ld83"	0.959995479715222	"Shock description"
123	"ld83"	0.960004091653028	"Shock description"
124	"ld83"	0.959972597377178	"Shock description"
125	"ld83"	0.960022735884805	"Shock description"
126	"ld83"	0.190002923121894	"Shock description"
127	"ld83"	0.349995156446769	"Shock description"
128	"ld83"	0.509969325153374	"Shock description"
129	"ld83"	0.34999500149955	"Shock description"
130	"ld83"	0	"Shock description"
131	"ld83"	0.0600182796790901	"Shock description"
132	"ld83"	0.06	"Shock description"
133	"ld83"	0.00999082475277806	"Shock description"
134	"ld83"	0.00996745321399512	"Shock description"
135	"ld83"	0.850035464586078	"Shock description"
136	"ld83"	0.459995843724023	"Shock description"
137	"ld83"	0.459965231618775	"Shock description"
138	"ld83"	0.459979838709677	"Shock description"
139	"ld83"	0.2	"Shock description"
140	"ld83"	0.399978764068804	"Shock description"
141	"ld83"	0.680008168266285	"Shock description"
142	"ld83"	0.410011191372469	"Shock description"
143	"ld83"	0.190002052966537	"Shock description"
144	"ld83"	0.190015282730514	"Shock description"
145	"ld83"	0.189964157706093	"Shock description"
146	"ld83"	0.189983613273249	"Shock description"
147	"ld83"	0.449968924798011	"Shock description"
148	"ld83"	0.449978392394123	"Shock description"
149	"ld83"	0.450032658393207	"Shock description"
150	"ld83"	1	"Shock description"
